Track 02_cam_1_x,Track 02_cam_1_y,Track 02_cam_2_x,Track 02_cam_2_y,Track 03_cam_1_x,Track 03_cam_1_y,Track 03_cam_2_x,Track 03_cam_2_y,Track 04_cam_1_x,Track 04_cam_1_y,Track 04_cam_2_x,Track 04_cam_2_y,Track 05_cam_1_x,Track 05_cam_1_y,Track 05_cam_2_x,Track 05_cam_2_y,Track 06_cam_1_x,Track 06_cam_1_y,Track 06_cam_2_x,Track 06_cam_2_y,Track 07_cam_1_x,Track 07_cam_1_y,Track 07_cam_2_x,Track 07_cam_2_y,Track 08_cam_1_x,Track 08_cam_1_y,Track 08_cam_2_x,Track 08_cam_2_y,Track 1_cam_1_x,Track 1_cam_1_y,Track 1_cam_2_x,Track 1_cam_2_y
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
168.0,521.4159292035398,983.0,625.4867256637168,NaN,NaN,NaN,NaN,232.0,501.23893805309734,1054.0,609.5575221238938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,192.0,518.2300884955752,1008.0,623.362831858407
161.0,518.2300884955752,974.0,623.362831858407,NaN,NaN,NaN,NaN,223.0,499.11504424778764,1044.0,607.433628318584,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,189.0,516.1061946902655,1000.0000000000001,620.1769911504425
153.0,515.0442477876106,966.0000000000001,620.1769911504425,NaN,NaN,NaN,NaN,217.0,495.92920353982305,1038.0,605.3097345132744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,182.0,512.9203539823009,993.0,615.929203539823
145.0,511.85840707964604,961.0,616.9911504424779,NaN,NaN,NaN,NaN,209.0,498.05309734513276,1036.0,605.3097345132744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,174.0,511.85840707964604,985.0000000000001,613.8053097345132
143.0,507.6106194690265,953.0,612.7433628318583,NaN,NaN,NaN,NaN,206.0,494.8672566371681,1030.0,601.0619469026549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,167.0,507.6106194690265,978.0,611.6814159292036
136.0,505.4867256637168,946.0,610.6194690265487,NaN,NaN,NaN,NaN,202.0,492.7433628318584,1024.0,598.9380530973452,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,164.0,504.42477876106193,971.0,608.4955752212389
131.0,505.4867256637168,938.0,607.433628318584,NaN,NaN,NaN,NaN,198.0,492.7433628318584,1016.0,596.8141592920354,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160.0,502.3008849557522,966.0000000000001,606.3716814159292
124.00000000000001,501.23893805309734,934.0,605.3097345132744,NaN,NaN,NaN,NaN,195.0,493.8053097345133,1015.0000000000001,595.7522123893806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,156.0,499.11504424778764,960.0,604.2477876106195
117.0,498.05309734513276,929.0,602.1238938053098,NaN,NaN,NaN,NaN,195.0,491.6814159292035,1009.0,595.7522123893806,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,150.0,496.9911504424779,955.0,601.0619469026549
125.00000000000001,496.9911504424779,930.0,600.0,NaN,NaN,NaN,NaN,189.0,489.5575221238938,1006.0,593.6283185840708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.0,494.8672566371681,952.0,598.9380530973452
122.99999999999999,494.8672566371681,925.0,596.8141592920354,NaN,NaN,NaN,NaN,184.0,489.5575221238938,1002.9999999999999,591.5044247787611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,142.0,491.6814159292035,949.0,596.8141592920354
127.0,489.5575221238938,925.0,593.6283185840708,NaN,NaN,NaN,NaN,180.0,483.18584070796464,1001.0,589.3805309734514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.0,489.5575221238938,947.0,594.6902654867257
126.0,491.6814159292035,928.0,591.5044247787611,NaN,NaN,NaN,NaN,179.0,482.1238938053097,1001.0,587.2566371681415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,141.0,488.49557522123894,946.0,591.5044247787611
122.99999999999999,489.5575221238938,927.0,591.5044247787611,NaN,NaN,NaN,NaN,179.0,480.0,1001.0,585.1327433628319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,143.0,488.49557522123894,946.0,590.4424778761062
122.0,487.43362831858406,926.0,590.4424778761062,NaN,NaN,NaN,NaN,180.0,478.9380530973451,1001.0,583.0088495575221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,145.0,488.49557522123894,946.0,589.3805309734514
122.0,487.43362831858406,925.0,590.4424778761062,NaN,NaN,NaN,NaN,180.0,475.75221238938053,1004.0,583.0088495575221,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,146.0,488.49557522123894,947.0,588.3185840707964
121.0,486.37168141592923,926.0,590.4424778761062,NaN,NaN,NaN,NaN,180.0,475.75221238938053,1004.0,581.9469026548672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,148.0,488.49557522123894,948.0,587.2566371681415
122.0,485.30973451327435,926.0,589.3805309734514,NaN,NaN,NaN,NaN,181.0,474.69026548672565,1004.0,581.9469026548672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,152.0,488.49557522123894,950.0,587.2566371681415
126.0,483.18584070796464,929.0,588.3185840707964,NaN,NaN,NaN,NaN,186.0,473.6283185840708,1007.0000000000001,579.8230088495576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,155.0,486.37168141592923,953.0,587.2566371681415
128.0,483.18584070796464,932.0,588.3185840707964,NaN,NaN,NaN,NaN,191.0,471.50442477876106,1009.9999999999999,578.7610619469027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,159.0,485.30973451327435,955.0,585.1327433628319
133.0,482.1238938053097,935.0,587.2566371681415,NaN,NaN,NaN,NaN,199.0,470.44247787610624,1019.0,578.7610619469027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,160.0,483.18584070796464,959.0,586.1946902654868
139.0,481.0619469026549,941.0,586.1946902654868,NaN,NaN,NaN,NaN,207.0,471.50442477876106,1022.0000000000001,576.637168141593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,163.0,482.1238938053097,968.0,585.1327433628319
146.0,480.0,946.0,584.070796460177,NaN,NaN,NaN,NaN,214.0,471.50442477876106,1028.0,576.637168141593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,172.0,476.8141592920354,972.9999999999999,584.070796460177
151.0,478.9380530973451,955.0,584.070796460177,NaN,NaN,NaN,NaN,222.0,470.44247787610624,1036.0,577.6991150442477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,181.0,477.8761061946903,979.0,581.9469026548672
157.0,474.69026548672565,963.0,581.9469026548672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,188.0,474.69026548672565,987.9999999999999,579.8230088495576
165.0,475.75221238938053,972.0,580.8849557522124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,193.0,474.69026548672565,996.0000000000001,577.6991150442477
175.0,476.8141592920354,983.0,577.6991150442477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,208.0,475.75221238938053,1005.0,577.6991150442477
186.0,475.75221238938053,994.0,577.6991150442477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,216.0,475.75221238938053,1013.9999999999999,577.6991150442477
197.0,473.6283185840708,1005.0,576.637168141593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,226.0,474.69026548672565,1028.0,576.637168141593
209.0,474.69026548672565,1016.0,576.637168141593,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,238.0,475.75221238938053,1039.0,578.7610619469027
222.0,473.6283185840708,1029.0,577.6991150442477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,251.0,474.69026548672565,1053.0,578.7610619469027
238.0,474.69026548672565,1043.0,578.7610619469027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,265.0,474.69026548672565,1066.0,578.7610619469027
252.0,473.6283185840708,1060.0,579.8230088495576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,279.0,475.75221238938053,1081.0,579.8230088495576
267.0,474.69026548672565,1074.0,579.8230088495576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,297.0,474.69026548672565,1097.0,580.8849557522124
282.0,475.75221238938053,1087.0,580.8849557522124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,313.0,475.75221238938053,1116.0,581.9469026548672
304.0,473.6283185840708,1109.0,581.9469026548672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,332.0,473.6283185840708,1135.0,580.8849557522124
324.0,473.6283185840708,1129.0,580.8849557522124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,352.0,471.50442477876106,1155.0,580.8849557522124
343.0,470.44247787610624,1154.0,580.8849557522124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,374.0,472.56637168141594,1177.0,580.8849557522124
365.0,469.3805309734513,1171.0,578.7610619469027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,394.0,471.50442477876106,1198.0,580.8849557522124
389.0,468.3185840707965,1196.0,578.7610619469027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,418.0,469.3805309734513,1222.0,581.9469026548672
412.0,467.2566371681416,1218.0,579.8230088495576,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,441.0,466.1946902654867,1244.0,579.8230088495576
435.0,466.1946902654867,1239.0,580.8849557522124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,466.0,464.070796460177,1267.0,575.5752212389381
460.0,466.1946902654867,1265.0,580.8849557522124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,489.99999999999994,463.0088495575221,1293.0,575.5752212389381
489.0,467.2566371681416,1289.0,581.9469026548672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,518.0,463.0088495575221,1316.0,579.8230088495576
514.0,466.1946902654867,1315.0,584.070796460177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,543.0,465.1327433628319,1340.0,578.7610619469027
540.0,468.3185840707965,1343.0,584.070796460177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,568.0,464.070796460177,1363.0,580.8849557522124
563.0,467.2566371681416,1376.0,585.1327433628319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,591.0,465.1327433628319,1389.0,585.1327433628319
594.0,467.2566371681416,1396.0,587.2566371681415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,621.0,465.1327433628319,1421.0,588.3185840707964
620.0,468.3185840707965,1424.0,588.3185840707964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,647.0,466.1946902654867,1447.0,589.3805309734514
646.0,467.2566371681416,1448.0,588.3185840707964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,674.0,468.3185840707965,1471.0,588.3185840707964
676.0,467.2566371681416,1474.0,589.3805309734514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,703.0,467.2566371681416,1501.0,590.4424778761062
708.0,468.3185840707965,1507.0,591.5044247787611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,732.0,468.3185840707965,1531.0,590.4424778761062
737.0,468.3185840707965,1531.0,593.6283185840708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,761.0,467.2566371681416,1561.0,591.5044247787611
