Track 02,Track 03,Track 04,Track 05,Track 06,Track 07,Track 1
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
3.0654903602065837,NaN,NaN,NaN,NaN,NaN,1.8230605823207586
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN
