,date,gopro_vid_id,usable_landings,sex,start_frame,impact_frame,end_frame,rsv_match,rsv_vid_id,number_of_conspecifics,notes,descent_start,tau_dot,pearson_coef,tau_pvalues,tau_r2values,distance_after_impact,time_skim,vert_impact_speed,horz_impact_speed,impact_speed,impact_angle,mean_angle
99,20181108,A02a,1.0,Male,98.0,113.0,136.0,0.0,,5.0,,1,0.9153583028115941,0.9998555131421855,1.3131901253682567e-22,0.999711047160823,3.7970553539606686,0.800800800800801,-0.7228010083844225,6.423119543819193,6.463660415887705,6.420549001263701,2.8841878832624768
100,20181108,A02b,1.0,Male,114.0,127.0,158.0,1.0,A03a,7.0,,9,0.9615126828467216,0.9999810455681173,1.8954431882711734e-05,0.9999620914955049,4.816717884458833,1.0677344010677345,-0.3630215230062918,7.117172916730976,7.126425117323181,2.919922234946523,3.805389422838697
101,20181108,A02c,1.0,Male,80.0,133.0,135.0,0.0,,9.0,,26,0.8378583574066013,0.9995117603963263,3.700724314734188e-39,0.9990237591705632,0.34044535858002434,0.10010010010010012,-1.195356935260529,4.986250629538407,5.12753094025259,13.481138437802276,2.055642350369576
102,20181108,A02d,1.0,Male,119.0,154.0,169.0,0.0,,7.0,,7,0.7746921150282713,0.997591862821066,1.1473461009443624e-31,0.9951895247668051,1.837710608129078,0.5338672005338673,-0.8845871379147211,4.8528439034005935,4.932807350316498,10.33058074423282,3.7713308523471127
103,20181108,A02e,1.0,Male,123.0,158.0,176.0,0.0,,8.0,,9,0.8403916602917477,0.9995722048333102,2.4749073865260166e-38,0.9991445926753248,1.98694462781095,0.6339673006339673,-1.208601756047043,4.862169339987756,5.010130626584198,13.959240947013125,4.534853222680545
104,20181108,A02g,1.0,Female,333.0,358.0,380.0,0.0,,11.0,,1,0.9475285335233687,0.9999706249216384,4.8398968301422394e-48,0.9999412507061719,3.222245937962038,0.7674341007674342,-0.511399890885059,6.044767042845006,6.066361219929325,4.835826809829138,2.081695498661693
105,20181108,A02h,1.0,Male,395.0,423.0,461.0,1.0,A03c,8.0,,1,1.0149545465834255,0.9999277803490915,1.5650511438809853e-49,0.9998555659138603,4.955939016049067,1.3013013013013015,-0.6379028474998353,6.958042692084252,6.987222491642545,5.238147849447531,4.329932795857999
106,20181108,A02i,1.0,Male,393.0,432.0,448.0,1.0,A03d,8.0,,12,0.9549832312454907,0.9999907191213885,1.1385324401923319e-60,0.9999814383289116,2.2019161363326782,0.567233900567234,-1.0263346037539511,5.423068213371424,5.519332529005868,10.716680019367413,2.823288693680786
107,20181108,A02j,1.0,Male,421.0,443.0,471.0,1.0,A03e,9.0,,1,0.9075181804110165,0.9999523115923696,1.1520693159964671e-39,0.9999046254589237,2.867028674364465,0.9676343009676345,-0.9540579870419382,6.10510469973397,6.179201407734848,8.881899373215223,8.541424976014623
108,20181108,A02k,1.0,Male,399.0,443.0,468.0,1.0,A03f,9.0,,1,0.926478398756324,0.9999153546656372,6.01915356512036e-79,0.999830716496107,2.773519794179322,0.8675342008675343,-0.811051131974505,5.53758395172383,5.596663288162549,8.332467475173518,2.7155190342514293
109,20181108,A02l,1.0,Male,405.0,444.0,477.0,1.0,A03g,11.0,,1,0.8522334521336421,0.9995207372289822,6.137103118634413e-56,0.9990417041507684,3.7975263034209576,1.134467801134468,-0.9011150388515664,5.761267782968956,5.831313298076213,8.889560648307844,7.162246229482307
110,20181108,A02m,1.0,Male,441.0,462.0,501.0,0.0,,10.0,,3,0.9183787160567423,0.9995403967492724,9.994987822106697e-26,0.9990810047336931,4.585206887914748,1.3346680013346681,-0.9249500640242505,6.504550837082768,6.569985860953781,8.093225822937342,2.4069664331305907
111,20181108,A02n,1.0,Female,553.0,560.0,591.0,0.0,,8.0,,1,0.6295219595885716,0.8622615506311805,0.027151241955459097,0.743494981696888,3.032464965272892,1.0677344010677345,-0.5924415233936593,5.35064642190458,5.383345065187749,6.3182449622569985,4.361549207336518
112,20181108,A02o,1.0,Male,571.0,619.0,632.0,1.0,A03h,12.0,,7,0.8018978108202183,0.9988486583994898,4.600342300020051e-53,0.9976986423864609,1.1861846967638492,0.4671338004671339,-0.9142869331831553,3.9414694746098906,4.04612187353162,13.05970285521589,4.849051054489281
113,20181108,A02p,1.0,Female,678.0,722.0,741.0,1.0,A03i,10.0,,1,0.9580263747077961,0.9999386241211807,8.274098774591595e-82,0.9998772520093604,2.3253965062493456,0.6673340006673341,-1.0883708574630522,5.337619831225991,5.44745230232187,11.524940586185718,9.85730001829708
114,20181108,A02q,1.0,Male,680.0,729.0,761.0,1.0,A03j,8.0,,1,0.8424234622807548,0.9983345787844649,1.2003766139705246e-58,0.9966719311967547,2.2885705925533366,1.1011011011011012,-1.005730480142348,4.826162803869628,4.929841904984591,11.7714735719984,6.155742317037667
115,20181108,A02r,1.0,Male,693.0,743.0,763.0,0.0,,10.0,,13,0.717743652992654,0.9925430062844609,1.3784120950274074e-33,0.9851416193241952,1.5144950282363534,0.7007007007007008,-1.6804934285301416,4.6004110248706045,4.897738229130257,20.066845185455545,6.317304845940871
116,20181108,A03a,1.0,Male,9.0,28.0,48.0,1.0,A04a,17.0,,1,0.9041499502702836,0.9999561061390754,6.926431452071317e-34,0.999912214204822,2.5942573187439697,0.7007007007007008,-0.6884865917786283,6.071842625935027,6.110751726357447,6.469140986098256,3.242446836210794
117,20181108,A03b,1.0,Male,39.0,44.0,75.0,1.0,A04b,16.0,,3,1.0330275274639735,1.0,0.0,1.0,3.9895858688596197,1.0677344010677345,-0.6919677623334536,6.809157240389114,6.8442268890249585,5.80265507598249,6.725430001204879
118,20181108,A03c,1.0,Male,43.0,66.0,89.0,0.0,,13.0,,1,0.8783270142655116,0.9990249120169813,1.3963808339545644e-28,0.998050774830537,2.613252903321304,0.800800800800801,-0.646556827687037,5.907663050184838,5.942938536275463,6.245807122552468,5.51549995436718
119,20181108,A03d,1.0,Female,64.0,72.0,102.0,1.0,A04c,18.0,,1,0.9473155376814802,0.999993847711514,1.8032009933633434e-13,0.9999876954608793,3.94688421319296,1.034367701034368,-0.9113215665437843,6.24854561117813,6.314651950236156,8.297821333965045,5.33341790837611
120,20181108,A05a,1.0,Male,2.0,42.0,58.0,0.0,,5.0,,7,0.8827523794041464,0.9998953996155135,1.3218398420444226e-58,0.9997908101722673,1.9183037508344478,0.567233900567234,-0.7126068484903834,4.97950968587914,5.030241070990492,8.14417816681659,4.76630704831981
121,20181108,A05b,1.0,Male,109.0,167.0,180.0,0.0,,5.0,,9,0.775418033033201,0.9992060209392714,1.9036065992790794e-67,0.9984126722812914,0.5159316950798313,0.4671338004671339,-1.0258022756087704,2.125434794191192,2.360030375440682,25.763431251377096,9.435708596853287
122,20181108,A05d,1.0,Male,246.0,277.0,301.0,0.0,,3.0,,1,0.9039609878770494,0.9997289253546281,2.8277076476645406e-47,0.9994579241907189,2.6789356109862896,0.8341675008341676,-0.5801798435317985,5.423920431969096,5.454862189200788,6.10553503965433,4.072391930591912
123,20181108,A05f,1.0,Female,274.0,314.0,322.0,0.0,,4.0,,19,0.7766880050536648,0.9992118455221942,4.296628828284692e-28,0.9984243122318698,1.3027939495552654,0.30030030030030036,-0.9682851878235239,4.286508299882838,4.394511305017077,12.728984452201711,3.3451172279272883
124,20181108,A05g,1.0,Female,362.0,386.0,406.0,0.0,,1.0,,11,0.9138825759585593,0.9996671688137042,7.925171853700109e-19,0.9993344484040065,2.469248601563854,0.7007007007007008,-0.6036625609908158,5.228489960998337,5.263222944147661,6.586002810404447,2.4007229540979105
125,20181108,A05h,1.0,Male,382.0,402.0,426.0,0.0,,2.0,,3,0.8826867173269666,0.9999087315899096,1.8478914746371679e-29,0.9998174715097413,2.986098707976828,0.8341675008341676,-0.9783910276053374,5.538105294470732,5.623865152681328,10.01879861513142,2.811612338720893
126,20181108,A05i,1.0,Female,461.0,488.0,498.0,0.0,,3.0,,1,0.8212943227773559,0.9987523480244963,9.33343762479883e-33,0.9975062526844446,1.374517880250928,0.36703370036703376,-0.809466790368607,4.805536120818426,4.873234438563393,9.561410521481832,4.67226925836902
127,20181108,A05j,1.0,Male,470.0,503.0,515.0,0.0,,4.0,,3,0.8438936403157699,0.9995061298482922,1.2536656808925565e-43,0.9990125036043115,1.5899337553096748,0.43376710043376715,-0.984827896365621,5.411236640042569,5.500124358594006,10.314754209174902,4.160018451349639
128,20181108,A05k,1.0,Female,519.0,538.0,567.0,0.0,,4.0,,1,0.888478026620174,0.9971282688602155,2.304657554750834e-19,0.9942647845601705,2.86606324310017,1.001001001001001,-0.6906560226253966,5.568277359935789,5.610946310450869,7.070516792720129,7.3286205850295945
129,20181108,A05l,1.0,Female,497.0,552.0,572.0,0.0,,5.0,,9,0.7493151519188103,0.9993168834245165,1.1384455605310324e-64,0.9986342334972883,1.6183127487590283,0.7007007007007008,-0.9536879225340659,4.236120698726838,4.3421468454866075,12.687602464682298,6.593801105541491
130,20181108,A05m,1.0,Male,553.0,576.0,598.0,0.0,,5.0,,5,0.8684770967087311,0.9994152048149282,6.864021779879869e-25,0.9988307516152641,2.937464848276467,0.7674341007674342,-0.5125939025068706,5.8501127908303685,5.872526898561156,5.007536007028849,1.7193231086177583
131,20181108,A05n,1.0,Female,951.0,988.0,1004.0,0.0,,4.0,,10,0.7892768226866568,0.9993698036506851,8.984510100360494e-38,0.9987400044488088,1.452357370201128,0.567233900567234,-0.6219003288466416,4.4652466710323235,4.508346465411106,7.9289044317638755,3.9286069535387944
132,20181108,A05o,1.0,Male,968.0,1007.0,1028.0,1.0,A06,3.0,,14,0.8527648233704423,0.9981084293922443,2.2787250780337628e-29,0.996220436823853,2.0570120340652185,0.7340674007340675,-1.23817672731092,4.8827440432961104,5.037288060097222,14.229249017954983,7.075702961849072
133,20181108,A06a,1.0,Male,7.0,32.0,64.0,0.0,,8.0,,17,1.0125819945005383,0.999967725669307,8.404293873618773e-14,0.9999354523802463,3.8434424357212436,1.1011011011011012,-0.6047763230193435,6.000334294941455,6.030735117042977,5.755429989305056,0.818529840622936
134,20181108,A06b,1.0,Female,112.0,122.0,152.0,0.0,,9.0,,7,0.9904807432034873,0.999999995138255,6.277564872037354e-05,0.9999999902765098,3.6823550176701842,1.034367701034368,-0.36966476913742763,5.57403846120982,5.586282915193946,3.7942438362226363,4.206623498146364
135,20181108,A06c,1.0,Male,221.0,248.0,269.0,0.0,,8.0,,9,0.925981169217006,0.999476945240414,2.8119594463186203e-25,0.998954164067109,3.1786624076574777,0.7340674007340675,-0.7539772191772126,6.5599781332286,6.603165510228831,6.556573621029979,1.5198341230736754
136,20181108,A06f,1.0,Male,460.0,511.0,538.0,0.0,,2.0,,9,0.7392357545464203,0.9966115719188925,5.075008784892068e-45,0.9932346252826458,2.454669078473652,0.9342676009342678,-0.7253893182826062,5.571027610823199,5.618054672538613,7.41860048675392,6.051891733884792
137,20181108,A06g,1.0,Male,629.0,650.0,681.0,0.0,,1.0,,7,0.921064772701241,0.9999723143884086,6.501161617587983e-27,0.9999446295433103,3.929875322368859,1.0677344010677345,-0.30246259894883204,6.5221809358096925,6.529190438576768,2.655158364196186,2.559610224233693
138,20181108,B01a,1.0,Male,997.0,1059.0,1081.0,0.0,,13.0,,28,1.0448855059807383,0.9976193062808202,9.602998959184906e-39,0.9952442802642252,2.2340665377696896,0.7674341007674342,-0.8169679272307281,5.6803457586001205,5.738794693258337,8.184362925585535,0.018684113857891985
139,20181108,B01b,1.0,Male,1172.0,1191.0,1211.0,0.0,,11.0,,1,0.7780719108604145,0.9966817023204573,7.314334007352856e-19,0.9933744157404051,1.9699329756728858,0.7007007007007008,-0.9234648726379937,4.983221937090042,5.068065532852919,10.498658061953034,7.035895717384739
140,20181108,B01c,1.0,Male,1165.0,1231.0,1246.0,0.0,,10.0,,6,0.866219269668082,0.9981721877231544,2.1552254118480031e-72,0.996347716344028,0.954216805672263,0.5338672005338673,-1.0770024205285662,3.689213655749467,3.843205902835904,16.274255810357527,11.947528220760322
141,20181108,B01d,1.0,Male,1241.0,1319.0,1332.0,0.0,,15.0,,11,0.9698062169085112,0.9680236556841489,9.341453399597942e-41,0.937069797964104,0.44511326802285833,0.4671338004671339,-1.2485008447693577,1.927024555358036,2.2961223827014616,32.93881750292191,18.798205938650902
142,20181108,B01e,1.0,Male,1369.0,1433.0,1446.0,0.0,,11.0,,32,1.0639776370563432,0.9991238915255866,6.472643526053068e-43,0.9982485506172321,1.2876826856559571,0.4671338004671339,-1.0484115717040805,4.299083955619038,4.42507510457665,13.70513084456657,0.5111161152743974
143,20181108,B02a,1.0,Female,593.0,692.0,707.0,0.0,,7.0,,29,0.890305299048794,0.9963884510937311,1.4306253996496377e-74,0.9927899454729641,0.682176743291649,0.5338672005338673,-1.0755673258449159,3.1306168415388265,3.3102276176951517,18.960877779231353,8.166769833323947
144,20181108,B03a,1.0,Male,61.0,91.0,111.0,0.0,,3.0,,23,0.9991539841768766,0.9999252628230917,9.274236660693673e-11,0.9998505312318288,1.518326545370224,0.7007007007007008,-1.443211901639326,5.1255895566265535,5.324897078445046,15.725623449965463,20.81541143947062
145,20190214,A02a,1.0,Male,10.0,54.0,79.0,0.0,,2.0,,9,0.8343503737005709,0.9994684404655089,1.1920868253794378e-50,0.9989371634865563,1.0763913970857064,0.8675342008675343,-1.5859603994903193,3.122213542223011,3.501926297338688,26.92875958545746,17.733916700228846
146,20190214,A02b,1.0,Male,891.0,980.0,1003.0,1.0,A02,4.0,,37,0.9462914190301827,0.9995377123359581,1.572260214420624e-77,0.9990756383818008,1.097208908566646,0.800800800800801,-0.9266429611511992,2.5643079334850185,2.7265990455483675,19.86792043067063,8.243876866108051
147,20190214,A03a,1.0,Female,63.0,115.0,146.0,0.0,,4.0,,24,0.9386467437832643,0.9985193679040275,2.0696540757934098e-34,0.9970409280794584,1.1557258544664615,1.0677344010677345,-1.8135051584354474,2.8469612680526843,3.3754983960097102,32.49700515910679,0.8990736285123433
148,20190214,A03b,1.0,Male,86.0,173.0,190.0,0.0,,5.0,,1,0.7428036756359162,0.9973367077057224,2.6679886689283677e-97,0.9946805085372897,1.3075084330869984,0.6006006006006007,-1.399135505286825,4.215924411774132,4.442026430352175,18.359416427412313,13.119020076224038
149,20190214,A03c,1.0,Male,142.0,199.0,224.0,0.0,,5.0,,9,0.8394417214705778,0.9998168714667799,1.0825323719473843e-80,0.9996337764696199,2.3899909973160347,0.8675342008675343,-1.0523537789986244,5.6418099999000715,5.739117401756574,10.565828489833853,10.545585958049779
150,20190214,A04a,1.0,Male,102.0,191.0,210.0,1.0,A03,7.0,,1,0.802269233427253,0.9975782420892927,2.364514834841489e-101,0.9951623490899639,1.246245517792398,0.6673340006673341,-2.1685733554175286,3.8937729751769865,4.4569247671511665,29.114907186865683,15.116886533744594
151,20190214,A04b,1.0,Male,215.0,333.0,348.0,1.0,A04a,7.0,,4,0.7605810356607086,0.9875761366937496,7.348508666518305e-92,0.9753066257669526,1.1781752959435954,0.5338672005338673,-1.8843310517716498,2.9702451571814166,3.5175360419518817,32.39114526663366,9.081593914692789
152,20190214,A04c,1.0,Female,227.0,358.0,382.0,1.0,A04b,8.0,,33,0.6978428258674967,0.9979177442743062,4.245416915530345e-116,0.9958398243375193,0.7802981431566707,0.8341675008341676,-2.333481435996615,2.3433435746644693,3.307022032140409,44.879179126052044,10.581737936274465
153,20190214,A05a,1.0,Female,52.0,166.0,194.0,1.0,A05a,11.0,,6,0.7077299854411431,0.9980969016771282,4.297310880360363e-130,0.9961974251374818,1.132984553218261,0.9676343009676345,-2.1899860595800753,2.2302604885059547,3.125716044004299,44.47797234326469,10.708213016319434
154,20190214,A05b,1.0,Male,50.0,192.0,213.0,1.0,A05b,11.0,,18,0.8217905713149036,0.99870435333331,1.163503625173141e-159,0.9974103853669057,1.617691504821931,0.7340674007340675,-1.7547371230263582,4.7595221976017275,5.072687051296422,20.237884459367496,9.989544564047971
155,20190214,A06,1.0,Male,294.0,405.0,426.0,0.0,,12.0,sync values +3 on both cams,63,0.8157063425904605,0.976313037290921,3.1373736382798867e-32,0.9531871467842224,0.8711349950983092,0.7340674007340675,-1.1527998860459363,3.7697704651351924,3.94209550075504,17.003688764582318,3.392876860451138
156,20190214,A07a,1.0,Male,19.0,42.0,61.0,1.0,A07a,17.0,,1,0.9028025716214019,0.9999421067453924,7.629136550061912e-41,0.999884216842414,1.5806205046293862,0.6673340006673341,-1.2995828564588165,4.166354937690299,4.364336039722192,17.32391287276401,15.797944935482281
157,20190214,A07b,1.0,Female,18.0,117.0,139.0,1.0,A07b-01,12.0,Approaches from left in Cam03,1,0.6505490133922461,0.9918285211519869,1.168661593985715e-87,0.9837238153705379,0.7781190123190549,0.7674341007674342,-2.290942846629624,2.809589525735787,3.6252189492012326,39.19384600214222,19.91676898081873
158,20190214,A07c,1.0,Female,19.0,117.0,141.0,1.0,A07b-02,12.0,Approaches from right in Cam03,1,0.623250424205617,0.963185435897809,5.363820290705502e-56,0.927726183925653,0.7217539943954133,0.8341675008341676,-1.5866963299046024,1.9985027521865575,2.551787313596096,38.44755551678342,21.332791045784234
159,20190214,A07d,1.0,Male,18.0,124.0,148.0,1.0,A07b-03,19.0,,1,0.6887153591824701,0.9968228581230786,5.2263032294978155e-115,0.9936558104766631,1.1419186866635616,0.8341675008341676,-3.045852420446695,3.832534327003369,4.895460788812444,38.475424645231975,18.728294471160588
160,20190214,A08,1.0,Female,7.0,90.0,92.0,0.0,,24.0,sync values +1 to Cam05,21,0.8108140566234286,0.9980806066855303,3.3509801047454175e-74,0.9961648974417567,0.21943972342854545,0.10010010010010012,-2.3524163387103076,2.3964160358853377,3.358075706067331,44.46914849530569,17.6489045437958
161,20190214,A09,1.0,Male,2.0,24.0,53.0,1.0,A08,21.0,,1,0.9290606460378286,0.9994423135878553,1.6084613209904712e-29,0.9988849381898451,2.1827096679111904,1.001001001001001,-1.673477956032215,5.298364533142071,5.556365286352541,17.52861868526724,20.555548800018162
162,20190214,A10,1.0,Female,22.0,178.0,194.0,1.0,A09,14.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",79,0.7658463416562897,0.9919778407422829,3.985291979321072e-69,0.984020036523723,0.6209408511476207,0.567233900567234,-1.4203377820381833,1.7769145472503904,2.2748153163092617,38.636327802961546,9.121538091330741
163,20190214,A11,1.0,Male,3.0,109.0,124.0,1.0,A10,10.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",21,0.6908142504386504,0.9971562222656605,5.572750122002219e-95,0.994320531603124,0.6864328526476275,0.5338672005338673,-1.3989742375387184,2.353968083609583,2.7383014180235183,30.723213786539294,14.524113237971514
164,20190214,A12a,1.0,Male,5.0,62.0,81.0,0.0,,15.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",1,0.8282194548144334,0.9969063537732935,2.440031842960828e-61,0.9938222781935622,1.6549736489932534,0.6673340006673341,-1.5850431544719823,4.712663536647015,4.972077977182261,18.589697104783497,14.652824220924968
165,20190214,A12b,1.0,Female,1216.0,1235.0,1257.0,0.0,,18.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",1,0.8956327680853662,0.9923441368734467,5.793372132198055e-16,0.9847468859871059,1.1936553698454269,0.7674341007674342,-1.4383081743273078,3.866633340373945,4.125479825817614,20.404167139981343,20.11175448107095
166,20190214,A12c,1.0,Male,1196.0,1266.0,1304.0,0.0,,18.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",31,0.941970217799479,0.9982694388026704,3.8386399114646074e-47,0.9965418724473987,1.519185694716172,1.3013013013013015,-0.8169462686465371,3.1529639762402093,3.2570819825917754,14.52613109414273,3.3237597215696
167,20190214,A13a,1.0,Male,3.0,128.0,146.0,0.0,,20.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",52,0.809750993581322,0.998771368598626,2.122554933771207e-94,0.9975442467323716,0.904271221394039,0.6339673006339673,-1.3337494432409323,2.9801509198991747,3.264994193367179,24.11062875506267,7.977442031037351
168,20190214,A13b,1.0,Male,124.0,259.0,274.0,0.0,,23.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",33,0.6592650201662046,0.9767621255513902,1.043281211206279e-68,0.9540642499116706,0.6223058122414312,0.5338672005338673,-1.3054314673003444,2.649351954225348,2.953509284423464,26.23113412520901,16.05021617772994
169,20190214,A13c,1.0,Female,177.0,269.0,284.0,0.0,,19.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",21,0.7729688366092375,0.9998330258874621,1.1135042563608766e-121,0.9996660796552774,0.613843773654116,0.5338672005338673,-1.295207351961348,2.027233594664761,2.405667918045243,32.57466593577678,10.899172313333386
170,20190214,A13d,1.0,Male,159.0,275.0,299.0,0.0,,22.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",51,0.7740847764206756,0.9950166936086988,8.37083805820624e-65,0.9900582205599886,1.6017727758769649,0.8341675008341676,-1.2701929901703333,4.356468561710713,4.53786387647885,16.25482689093379,5.598306952889592
171,20190214,A13e,1.0,Female,363.0,427.0,451.0,0.0,,22.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",15,1.1336603366501778,0.9935778666744599,3.873545702718182e-46,0.9871969771453708,0.9702776723823385,0.8341675008341676,-1.0840608145551882,1.943825080164217,2.225678276824726,29.14817346574345,14.48068062452015
172,20190214,A14a,1.0,Female,57.0,162.0,188.0,0.0,,14.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",21,0.7676336949180469,0.9960084538042984,7.922268330464509e-88,0.9920328400496289,1.5513700816012903,0.900900900900901,-1.4761910246337642,3.253373207789086,3.572614892535876,24.40577610053032,11.055406119554615
173,20190214,A14b,1.0,Male,205.0,258.0,277.0,0.0,,12.0,"Cam04 sync add +1, Cam05 sync add +2 to values from sync.",1,0.7645297598282431,0.9960314976524607,3.3250240658400216e-54,0.9920787443158038,1.0198699337269124,0.6673340006673341,-1.644860691280684,3.168071921067688,3.569628326699837,27.438307292848986,20.365581448306997
174,20190214,A15a,1.0,Male,72.0,139.0,163.0,0.0,,3.0,,16,0.8462860192088998,0.9996828150298824,5.134105133854791e-80,0.9993657306660695,1.1163962161701766,0.8341675008341676,-1.0005491171280296,3.20161275364448,3.3543140520954013,17.354760447810005,7.914394881600846
175,20190214,A15b,1.0,Male,1314.0,1362.0,1391.0,1.0,A14,3.0,,1,1.291430279548422,0.9864930989072418,5.284882671329019e-37,0.973168634191614,0.9838134479149222,1.001001001001001,-1.4872778252095107,2.806004462742158,3.1757922435651924,27.925111433099044,28.705608768559728
176,20190214,A16,1.0,Female,2.0,24.0,43.0,0.0,,9.0,,1,0.9497141949004473,0.9985787160668835,1.1607275285441057e-25,0.9971594521817856,1.2766770067555802,0.6673340006673341,-1.661775906323854,4.3264510138985734,4.634617302270216,21.011621813391926,36.74672657744801
177,20190214,A17b,1.0,Female,130.0,165.0,173.0,0.0,,9.0,Cam04 sync -4,15,1.0666043723626115,0.9997758209722911,1.3569045955797741e-31,0.9995516922008187,1.027118019467324,0.30030030030030036,-1.484725162936822,4.865593192046131,5.08708225999378,16.969454290828704,4.505898026857955
